shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
7111120,47.20598337,-1.75170597,60881
7111120,47.20966706,-1.74623323,60882
7111120,47.20966706,-1.74623323,60891
7111120,47.21050196,-1.74226907,60892
7111120,47.21050196,-1.74226907,60901
7111120,47.21341719,-1.73917976,60902
7111120,47.21341719,-1.73917976,60911
7111120,47.21576383,-1.74014384,60912
7111120,47.21576383,-1.74014384,60921
7111120,47.21824433,-1.73918265,60922
7111120,47.21824433,-1.73918265,60931
7111120,47.21917869,-1.73502173,60932
7111120,47.21917869,-1.73502173,60941
7111120,47.21888373,-1.72783741,60942
7111120,47.21888373,-1.72783741,60951
7111120,47.21746962,-1.72482009,60952
7111120,47.21746962,-1.72482009,60961
7111120,47.21682889,-1.72160645,60962
7111120,47.21682889,-1.72160645,60971
7111120,47.21586059,-1.71799790,60972
7111120,47.21586059,-1.71799790,60981
7111120,47.21462131,-1.71345944,60982
7111120,47.21462131,-1.71345944,60991
7111120,47.21284433,-1.70837557,60992
7111120,47.21284433,-1.70837557,61001
7111120,47.21374022,-1.70196570,61002
7111120,47.21374022,-1.70196570,61011
7111120,47.21380508,-1.69841717,61012
7111120,47.21380508,-1.69841717,61021
7111120,47.21866064,-1.69598326,61022
7111120,47.21866064,-1.69598326,61031
7111120,47.21935437,-1.69242493,61032
7111120,47.21935437,-1.69242493,61041
7111120,47.22034908,-1.68862739,61042
7111120,47.22034908,-1.68862739,61051
7111120,47.21842841,-1.68319067,61052
7111120,47.21842841,-1.68319067,61061
7111120,47.22198733,-1.67944144,61062
7111120,47.22198733,-1.67944144,61071
7111120,47.22569653,-1.67781328,61072
7111120,47.22569653,-1.67781328,61081
7111120,47.22485151,-1.67292644,61082
7111120,47.22485151,-1.67292644,61091
7111120,47.22170279,-1.66574133,61092
7111120,47.22170279,-1.66574133,61101
7111120,47.22038027,-1.65886933,61102
7111120,47.22038027,-1.65886933,61111
7111120,47.21860733,-1.65448524,61112
7111120,47.21860733,-1.65448524,61121
7111120,47.21701936,-1.65042590,61122
7111120,47.21701936,-1.65042590,61131
7111120,47.21611145,-1.64552776,61132
7111120,47.21611145,-1.64552776,61141
7111120,47.21425401,-1.64021155,61142
7111120,47.21425401,-1.64021155,61151
7111120,47.21645137,-1.63617499,61152
7111120,47.21645137,-1.63617499,61161
7111120,47.21943170,-1.63753725,61162
7111120,47.21943170,-1.63753725,61171
7111120,47.22209043,-1.63895244,61172
7110126,47.22209043,-1.63895244,60571
7110126,47.21959519,-1.63760228,60572
7110126,47.21959519,-1.63760228,60581
7110126,47.21644746,-1.63639283,60582
7110126,47.21644746,-1.63639283,60591
7110126,47.21460448,-1.64093954,60592
7110126,47.21460448,-1.64093954,60601
7110126,47.21700789,-1.64677238,60602
7110126,47.21700789,-1.64677238,60611
7110126,47.21700490,-1.65126032,60612
7110126,47.21700490,-1.65126032,60621
7110126,47.21872966,-1.65438596,60622
7110126,47.21872966,-1.65438596,60631
7110126,47.22046457,-1.65898404,60632
7110126,47.22046457,-1.65898404,60641
7110126,47.22181316,-1.66588313,60642
7110126,47.22181316,-1.66588313,60651
7110126,47.22496224,-1.67305771,60652
7110126,47.22496224,-1.67305771,60661
7110126,47.22547956,-1.67845679,60662
7110126,47.22547956,-1.67845679,60671
7110126,47.22189896,-1.67962519,60672
7110126,47.22189896,-1.67962519,60681
7110126,47.21828529,-1.68241312,60682
7110126,47.21828529,-1.68241312,60691
7110126,47.22034571,-1.68795022,60692
7110126,47.22034571,-1.68795022,60701
7110126,47.21941063,-1.69310873,60702
7110126,47.21941063,-1.69310873,60711
7110126,47.21822104,-1.69626742,60712
7110126,47.21822104,-1.69626742,60721
7110126,47.21397530,-1.69944660,60722
7110126,47.21397530,-1.69944660,60731
7110126,47.21370814,-1.70275248,60732
7110126,47.21370814,-1.70275248,60741
7110126,47.21288811,-1.70861683,60742
7110126,47.21288811,-1.70861683,60751
7110126,47.21483112,-1.71376881,60752
7110126,47.21483112,-1.71376881,60761
7110126,47.21583735,-1.71768546,60762
7110126,47.21583735,-1.71768546,60771
7110126,47.21691867,-1.72158946,60772
7110126,47.21691867,-1.72158946,60781
7110126,47.21757479,-1.72485187,60782
7110126,47.21757479,-1.72485187,60791
7110126,47.21898996,-1.72799223,60792
7110126,47.21898996,-1.72799223,60801
7110126,47.21928242,-1.73519621,60802
7110126,47.21928242,-1.73519621,60811
7110126,47.21821277,-1.73941293,60812
7110126,47.21821277,-1.73941293,60821
7110126,47.21592699,-1.74031888,60822
7110126,47.21592699,-1.74031888,60831
7110126,47.21330012,-1.73935724,60832
7110126,47.21330012,-1.73935724,60841
7110126,47.21031034,-1.74289823,60842
7110126,47.21031034,-1.74289823,60851
7110126,47.20965360,-1.74681648,60852
7110126,47.20965360,-1.74681648,60861
7110126,47.20598337,-1.75170597,60862
2811159,47.19392747,-1.49920173,55131
2811159,47.19604002,-1.50445619,55132
2811159,47.19604002,-1.50445619,55141
2811159,47.19746803,-1.50924697,55142
2811159,47.19746803,-1.50924697,55151
2811159,47.19550259,-1.51081821,55152
2811159,47.19550259,-1.51081821,55161
2811159,47.19876891,-1.51554456,55162
2811159,47.19876891,-1.51554456,55171
2811159,47.19966003,-1.51986775,55172
2811159,47.19966003,-1.51986775,55181
2811159,47.19916262,-1.52646160,55182
2811159,47.19916262,-1.52646160,55191
2811159,47.19945857,-1.53296736,55192
2811159,47.19945857,-1.53296736,55201
2811159,47.19716701,-1.54058346,55202
2811159,47.19716701,-1.54058346,55211
2811159,47.19609738,-1.54268626,55212
5911201,47.22282517,-1.60702642,46761
5911201,47.22423142,-1.60693971,46762
5911201,47.22423142,-1.60693971,46771
5911201,47.22668850,-1.60514947,46772
5911201,47.22668850,-1.60514947,46781
5911201,47.22877640,-1.60622627,46782
5911201,47.22877640,-1.60622627,46791
5911201,47.22908815,-1.60856584,46792
5911201,47.22908815,-1.60856584,46801
5911201,47.22798443,-1.61175960,46802
5911201,47.22798443,-1.61175960,46811
5911201,47.23066805,-1.61718609,46812
5911201,47.23066805,-1.61718609,46821
5911201,47.23327546,-1.61860733,46822
5911201,47.23327546,-1.61860733,46831
5911201,47.23806128,-1.61441856,46832
5911201,47.23806128,-1.61441856,46841
5911201,47.23762328,-1.61163942,46842
5911201,47.23762328,-1.61163942,46851
5911201,47.24067949,-1.60913535,46852
5911201,47.24067949,-1.60913535,46861
5911201,47.24164709,-1.60752179,46862
5911201,47.24164709,-1.60752179,46871
5911201,47.24030120,-1.60434235,46872
5911201,47.24030120,-1.60434235,46881
5911201,47.23928085,-1.60035784,46882
5911201,47.23928085,-1.60035784,46891
5911201,47.23835837,-1.59841068,46892
5911201,47.23835837,-1.59841068,46901
5911201,47.23608056,-1.59656228,46902
5910246,47.23625450,-1.59655921,46921
5910246,47.23848469,-1.59837766,46922
5910246,47.23848469,-1.59837766,46931
5910246,47.23956731,-1.60125310,46932
5910246,47.23956731,-1.60125310,46941
5910246,47.24020270,-1.60424648,46942
5910246,47.24020270,-1.60424648,46951
5910246,47.24185344,-1.60851968,46952
5910246,47.24185344,-1.60851968,46961
5910246,47.23962095,-1.61014171,46962
5910246,47.23962095,-1.61014171,46971
5910246,47.23805748,-1.61145327,46972
5910246,47.23805748,-1.61145327,46981
5910246,47.23814739,-1.61442889,46982
5910246,47.23814739,-1.61442889,46991
5910246,47.23311306,-1.61898277,46992
5910246,47.23311306,-1.61898277,47001
5910246,47.23053879,-1.61727835,47002
5910246,47.23053879,-1.61727835,47011
5910246,47.22795622,-1.61153141,47012
5910246,47.22795622,-1.61153141,47021
5910246,47.22889740,-1.60863904,47022
5910246,47.22889740,-1.60863904,47031
5910246,47.22876590,-1.60648069,47032
5910246,47.22876590,-1.60648069,47041
5910246,47.22624680,-1.60568678,47042
5910246,47.22624680,-1.60568678,47051
5910246,47.22500221,-1.60676119,47052
5910246,47.22500221,-1.60676119,47061
5910246,47.22282066,-1.60715830,47062
8111184,47.20652825,-1.65556160,47331
8111184,47.20499423,-1.65730546,47332
8111184,47.20499423,-1.65730546,47341
8111184,47.20520591,-1.66314736,47342
8111184,47.20520591,-1.66314736,47351
8111184,47.20397715,-1.66426750,47352
8111184,47.20397715,-1.66426750,47361
8111184,47.20038238,-1.66903535,47362
8111184,47.20038238,-1.66903535,47371
8111184,47.19710615,-1.66014743,47372
8111184,47.19710615,-1.66014743,47381
8111184,47.19547374,-1.65327018,47382
8111184,47.19547374,-1.65327018,47391
8111184,47.19444512,-1.64983572,47392
9111281,47.21393466,-1.72304070,47081
9111281,47.21290859,-1.71902739,47082
9111281,47.21290859,-1.71902739,47091
9111281,47.21248221,-1.71219766,47092
9111281,47.21248221,-1.71219766,47101
9111281,47.21284433,-1.70837557,47102
9111281,47.21284433,-1.70837557,47111
9111281,47.21374022,-1.70196570,47112
9111281,47.21374022,-1.70196570,47121
9111281,47.21380508,-1.69841717,47122
9111281,47.21380508,-1.69841717,47131
9111281,47.21339353,-1.69303490,47132
9111281,47.21339353,-1.69303490,47141
9111281,47.21447818,-1.68836546,47142
9111281,47.21447818,-1.68836546,47151
9111281,47.21532409,-1.68216819,47152
9111281,47.21532409,-1.68216819,47161
9111281,47.20421700,-1.66410436,47162
9111281,47.20421700,-1.66410436,47171
9111281,47.20492570,-1.66255280,47172
9111281,47.20492570,-1.66255280,47181
9111281,47.20490914,-1.65791502,47182
9111281,47.20490914,-1.65791502,47191
9111281,47.20664821,-1.65545291,47192
9111281,47.20664821,-1.65545291,47201
9111281,47.21072345,-1.65656066,47202
9111281,47.21072345,-1.65656066,47211
9111281,47.21215380,-1.65549491,47212
9111281,47.21215380,-1.65549491,47221
9111281,47.21182995,-1.65277809,47222
9111281,47.21182995,-1.65277809,47231
9111281,47.21088261,-1.64876308,47232
9111281,47.21088261,-1.64876308,47241
9111281,47.21016184,-1.64590316,47242
9111281,47.21016184,-1.64590316,47251
9111281,47.20972628,-1.64307644,47252
9111281,47.20972628,-1.64307644,47261
9111281,47.20819025,-1.63823158,47262
9111281,47.20819025,-1.63823158,47271
9111281,47.20948976,-1.63099877,47272
9111281,47.20948976,-1.63099877,47281
9111281,47.20991436,-1.62897353,47282
9111281,47.20991436,-1.62897353,47291
9111281,47.21072325,-1.62472964,47292
9111281,47.21072325,-1.62472964,47301
9111281,47.21111037,-1.61817959,47302
9111281,47.21111037,-1.61817959,47311
9111281,47.20897015,-1.61143372,47312
9110282,47.20897015,-1.61143372,55231
9110282,47.21150745,-1.61663464,55232
9110282,47.21150745,-1.61663464,55241
9110282,47.21085100,-1.62491755,55242
9110282,47.21085100,-1.62491755,55251
9110282,47.20994213,-1.62921352,55252
9110282,47.20994213,-1.62921352,55261
9110282,47.20944622,-1.63163529,55262
9110282,47.20944622,-1.63163529,55271
9110282,47.20822281,-1.63804499,55272
9110282,47.20822281,-1.63804499,55281
9110282,47.20978039,-1.64281346,55282
9110282,47.20978039,-1.64281346,55291
9110282,47.21023072,-1.64641190,55292
9110282,47.21023072,-1.64641190,55301
9110282,47.21100918,-1.64880159,55302
9110282,47.21100918,-1.64880159,55311
9110282,47.21202199,-1.65360536,55312
9110282,47.21202199,-1.65360536,55321
9110282,47.21222086,-1.65566514,55322
9110282,47.21222086,-1.65566514,55331
9110282,47.21084869,-1.65663742,55332
9110282,47.21084869,-1.65663742,55341
9110282,47.20652825,-1.65556160,55342
9110282,47.20652825,-1.65556160,55351
9110282,47.20499423,-1.65730546,55352
9110282,47.20499423,-1.65730546,55361
9110282,47.20520591,-1.66314736,55362
9110282,47.20520591,-1.66314736,55371
9110282,47.20397715,-1.66426750,55372
9110282,47.20397715,-1.66426750,55381
9110282,47.21547801,-1.68242961,55382
9110282,47.21547801,-1.68242961,55391
9110282,47.21435046,-1.68910804,55392
9110282,47.21435046,-1.68910804,55401
9110282,47.21343355,-1.69328116,55402
9110282,47.21343355,-1.69328116,55411
9110282,47.21397530,-1.69944660,55412
9110282,47.21397530,-1.69944660,55421
9110282,47.21370814,-1.70275248,55422
9110282,47.21370814,-1.70275248,55431
9110282,47.21288811,-1.70861683,55432
9110282,47.21288811,-1.70861683,55441
9110282,47.21256368,-1.71292957,55442
9110282,47.21256368,-1.71292957,55451
9110282,47.21294028,-1.71833180,55452
9110282,47.21294028,-1.71833180,55461
9110282,47.21406679,-1.72322787,55462
9110282,47.21406679,-1.72322787,55471
9110282,47.21227510,-1.72724149,55472
9810269,47.14594794,-1.69534038,55051
9810269,47.14942648,-1.70423348,55052
9810269,47.14942648,-1.70423348,55061
9810269,47.15606729,-1.71012099,55062
9810269,47.15606729,-1.71012099,55071
9810269,47.16849521,-1.72010412,55072
9810269,47.16849521,-1.72010412,55081
9810269,47.17074859,-1.71880996,55082
1011113,47.21210935,-1.72701210,47411
1011113,47.21393466,-1.72304070,47412
1011113,47.21393466,-1.72304070,47421
1011113,47.21290859,-1.71902739,47422
1011113,47.21290859,-1.71902739,47431
1011113,47.21425011,-1.71656179,47432
1011113,47.21425011,-1.71656179,47441
1011113,47.21462131,-1.71345944,47442
1011113,47.21462131,-1.71345944,47451
1011113,47.21284433,-1.70837557,47452
1011113,47.21284433,-1.70837557,47461
1011113,47.21374022,-1.70196570,47462
1011113,47.21374022,-1.70196570,47471
1011113,47.21380508,-1.69841717,47472
1011113,47.21380508,-1.69841717,47481
1011113,47.21866064,-1.69598326,47482
1011113,47.21866064,-1.69598326,47491
1011113,47.21935437,-1.69242493,47492
1011113,47.21935437,-1.69242493,47501
1011113,47.22034908,-1.68862739,47502
1011113,47.22034908,-1.68862739,47511
1011113,47.21842841,-1.68319067,47512
1011113,47.21842841,-1.68319067,47521
1011113,47.22198733,-1.67944144,47522
1011113,47.22198733,-1.67944144,47531
1011113,47.22547956,-1.67845679,47532
1021046,47.19392747,-1.49920173,47551
1021046,47.19604002,-1.50445619,47552
1021046,47.19604002,-1.50445619,47561
1021046,47.19746803,-1.50924697,47562
1021046,47.19746803,-1.50924697,47571
1021046,47.19550259,-1.51081821,47572
1021046,47.19550259,-1.51081821,47581
1021046,47.19876891,-1.51554456,47582
1021046,47.19876891,-1.51554456,47591
1021046,47.19966003,-1.51986775,47592
1021046,47.19966003,-1.51986775,47601
1021046,47.19953273,-1.51987707,47602
1021046,47.19953273,-1.51987707,47611
1021046,47.19869587,-1.51546662,47612
1021046,47.19869587,-1.51546662,47621
1021046,47.19910348,-1.50965521,47622
1021046,47.19910348,-1.50965521,47631
1021046,47.19919187,-1.50733055,47632
1021046,47.19919187,-1.50733055,47641
1021046,47.19937368,-1.50285072,47642
1021046,47.19937368,-1.50285072,47651
1021046,47.19914124,-1.50006830,47652
1021046,47.19914124,-1.50006830,47661
1021046,47.19936438,-1.49739650,47662
1021046,47.19936438,-1.49739650,47671
1021046,47.19972366,-1.49352665,47672
1021046,47.19972366,-1.49352665,47681
1021046,47.19607639,-1.48844802,47682
1021046,47.19607639,-1.48844802,47691
1021046,47.19501958,-1.48284016,47692
1021046,47.19501958,-1.48284016,47701
1021046,47.19408208,-1.47862574,47702
1021046,47.19408208,-1.47862574,47711
1021046,47.19209512,-1.47585618,47712
1021046,47.19209512,-1.47585618,47721
1021046,47.18989002,-1.47270930,47722
1021147,47.18982658,-1.47239431,47741
1021147,47.19323488,-1.47731147,47742
1021147,47.19323488,-1.47731147,47751
1021147,47.19451463,-1.47946124,47752
1021147,47.19451463,-1.47946124,47761
1021147,47.19493678,-1.48191462,47762
1021147,47.19493678,-1.48191462,47771
1021147,47.19619413,-1.48859121,47772
1021147,47.19619413,-1.48859121,47781
1021147,47.19979898,-1.49350957,47782
1021147,47.19979898,-1.49350957,47791
1021147,47.19961010,-1.49566849,47792
1021147,47.19961010,-1.49566849,47801
1021147,47.19932642,-1.49967325,47802
1021147,47.19932642,-1.49967325,47811
1021147,47.19945444,-1.50331902,47812
1021147,47.19945444,-1.50331902,47821
1021147,47.19926593,-1.50729755,47822
1021147,47.19926593,-1.50729755,47831
1021147,47.19907160,-1.51039424,47832
1021147,47.19907160,-1.51039424,47841
1021147,47.19876891,-1.51554456,47842
1021147,47.19876891,-1.51554456,47851
1021147,47.19966003,-1.51986775,47852
1021147,47.19966003,-1.51986775,47861
1021147,47.19905562,-1.52492496,47862
1021147,47.19905562,-1.52492496,47871
1021147,47.19953273,-1.51987707,47872
1021147,47.19953273,-1.51987707,47881
1021147,47.19869587,-1.51546662,47882
1021147,47.19869587,-1.51546662,47891
1021147,47.19558785,-1.51009892,47892
1021147,47.19558785,-1.51009892,47901
1021147,47.19600218,-1.50413238,47902
1021147,47.19600218,-1.50413238,47911
1021147,47.19383095,-1.49928730,47912
1021147,47.19383095,-1.49928730,47921
1021147,47.19222248,-1.49755349,47922
1021147,47.19222248,-1.49755349,47931
1021147,47.19021772,-1.49641502,47932
1021147,47.19021772,-1.49641502,47941
1021147,47.18698281,-1.49432457,47942
1021147,47.18698281,-1.49432457,47951
1021147,47.18396011,-1.49668431,47952
1021147,47.18396011,-1.49668431,47961
1021147,47.18016282,-1.49942157,47962
1021147,47.18016282,-1.49942157,47971
1021147,47.18113556,-1.50571575,47972
1021147,47.18113556,-1.50571575,47981
1021147,47.18071125,-1.50569190,47982
1021147,47.18071125,-1.50569190,47991
1021147,47.18003031,-1.49931697,47992
1021147,47.18003031,-1.49931697,48001
1021147,47.17637454,-1.50156206,48002
1021147,47.17637454,-1.50156206,48011
1021147,47.17527972,-1.49489788,48012
1021147,47.17527972,-1.49489788,48021
1021147,47.17450971,-1.48942481,48022
1021147,47.17450971,-1.48942481,48031
1021147,47.17307675,-1.48489650,48032
1021147,47.17307675,-1.48489650,48041
1021147,47.17302989,-1.47628440,48042
1021147,47.17302989,-1.47628440,48051
1021147,47.17269593,-1.47236043,48052
1021147,47.17269593,-1.47236043,48061
1021147,47.17101690,-1.46882696,48062
1021147,47.17101690,-1.46882696,48071
1021147,47.16884943,-1.47113200,48072
1021147,47.16884943,-1.47113200,48081
1021147,47.16722795,-1.46909917,48082
1021147,47.16722795,-1.46909917,48091
1021147,47.16620421,-1.46516502,48092
1021147,47.16620421,-1.46516502,48101
1021147,47.16650278,-1.46285933,48102
1021148,47.18982658,-1.47239431,48121
1021148,47.19323488,-1.47731147,48122
1021148,47.19323488,-1.47731147,48131
1021148,47.19451463,-1.47946124,48132
1021148,47.19451463,-1.47946124,48141
1021148,47.19493678,-1.48191462,48142
1021148,47.19493678,-1.48191462,48151
1021148,47.19619413,-1.48859121,48152
1021148,47.19619413,-1.48859121,48161
1021148,47.19979898,-1.49350957,48162
1021148,47.19979898,-1.49350957,48171
1021148,47.19961010,-1.49566849,48172
1021148,47.19961010,-1.49566849,48181
1021148,47.19932642,-1.49967325,48182
1021148,47.19932642,-1.49967325,48191
1021148,47.19945444,-1.50331902,48192
1021148,47.19945444,-1.50331902,48201
1021148,47.19926593,-1.50729755,48202
1021148,47.19926593,-1.50729755,48211
1021148,47.19907160,-1.51039424,48212
1021148,47.19907160,-1.51039424,48221
1021148,47.19876891,-1.51554456,48222
1021148,47.19876891,-1.51554456,48231
1021148,47.19966003,-1.51986775,48232
1021148,47.19966003,-1.51986775,48241
1021148,47.19905562,-1.52492496,48242
1021148,47.19905562,-1.52492496,48251
1021148,47.19953273,-1.51987707,48252
1021148,47.19953273,-1.51987707,48261
1021148,47.19869587,-1.51546662,48262
1021148,47.19869587,-1.51546662,48271
1021148,47.19558785,-1.51009892,48272
1021148,47.19558785,-1.51009892,48281
1021148,47.19600218,-1.50413238,48282
1021148,47.19600218,-1.50413238,48291
1021148,47.19383095,-1.49928730,48292
1051023,47.26656282,-1.44136206,54591
1051023,47.26972299,-1.44372625,54592
1051023,47.26972299,-1.44372625,54601
1051023,47.27152266,-1.44536593,54602
1051023,47.27152266,-1.44536593,54611
1051023,47.26883011,-1.44582637,54612
1051023,47.26883011,-1.44582637,54621
1051023,47.26655885,-1.44637480,54622
1051023,47.26655885,-1.44637480,54631
1051023,47.26472325,-1.44412809,54632
1051023,47.26472325,-1.44412809,54641
1051023,47.25965596,-1.47457581,54642
1051023,47.25965596,-1.47457581,54651
1051023,47.26127481,-1.47513441,54652
1051023,47.26127481,-1.47513441,54661
1051023,47.29496382,-1.49243602,54662
1051124,47.29496382,-1.49243602,54681
1051124,47.26092483,-1.47509623,54682
1051124,47.26092483,-1.47509623,54691
1051124,47.25819923,-1.47415315,54692
1051124,47.25819923,-1.47415315,54701
1051124,47.26494384,-1.44443211,54702
1051124,47.26494384,-1.44443211,54711
1051124,47.26657686,-1.44626494,54712
1051124,47.26657686,-1.44626494,54721
1051124,47.26841713,-1.44512766,54722
1051124,47.26841713,-1.44512766,54731
1051124,47.27143538,-1.44489664,54732
1051124,47.27143538,-1.44489664,54741
1051124,47.26894613,-1.44305606,54742
1051124,47.26894613,-1.44305606,54751
1051124,47.26712945,-1.44135713,54752
1071124,47.25435766,-1.45536860,48311
1071124,47.25709013,-1.46641753,48312
1071124,47.25709013,-1.46641753,48321
1071124,47.25662153,-1.46847425,48322
1071124,47.25662153,-1.46847425,48331
1071124,47.25500061,-1.47207061,48332
1071124,47.25500061,-1.47207061,48341
1071124,47.25965596,-1.47457581,48342
1071124,47.25965596,-1.47457581,48351
1071124,47.26127481,-1.47513441,48352
1071124,47.26127481,-1.47513441,48361
1071124,47.26335503,-1.47636628,48362
1071124,47.26335503,-1.47636628,48371
1071124,47.26207207,-1.48147269,48372
1071124,47.26207207,-1.48147269,48381
1071124,47.25798087,-1.48072940,48382
1071124,47.25798087,-1.48072940,48391
1071124,47.25272660,-1.48165714,48392
1071124,47.25272660,-1.48165714,48401
1071124,47.25034412,-1.48506617,48402
1071124,47.25034412,-1.48506617,48411
1071124,47.25085808,-1.48743878,48412
1071124,47.25085808,-1.48743878,48421
1071124,47.25329548,-1.48759195,48422
1071124,47.25329548,-1.48759195,48431
1071124,47.25676518,-1.48811927,48432
1071124,47.25676518,-1.48811927,48441
1071124,47.25694629,-1.49126605,48442
1081133,47.13636327,-1.72978284,48461
1081133,47.13735664,-1.72233897,48462
1081133,47.13735664,-1.72233897,48471
1081133,47.13893567,-1.71820118,48472
1081133,47.13893567,-1.71820118,48481
1081133,47.13700078,-1.72157408,48482
1081133,47.13700078,-1.72157408,48491
1081133,47.14189620,-1.70497247,48492
1081133,47.14189620,-1.70497247,48501
1081133,47.15430431,-1.68042474,48502
1081133,47.15430431,-1.68042474,48511
1081133,47.14789342,-1.69400805,48512
1081133,47.14789342,-1.69400805,48521
1081133,47.14424919,-1.69605748,48522
1081034,47.15430431,-1.68042474,48541
1081034,47.14789342,-1.69400805,48542
1081034,47.14789342,-1.69400805,48551
1081034,47.14424919,-1.69605748,48552
1081034,47.14424919,-1.69605748,48561
1081034,47.14194030,-1.70520419,48562
1081034,47.14194030,-1.70520419,48571
1081034,47.13692602,-1.72162518,48572
1081034,47.13692602,-1.72162518,48581
1081034,47.13908765,-1.71823380,48582
1081034,47.13908765,-1.71823380,48591
1081034,47.13741437,-1.72256644,48592
1081034,47.13741437,-1.72256644,48601
1081034,47.13650462,-1.73016715,48602
1081035,47.14841340,-1.69436142,48621
1081035,47.14789342,-1.69400805,48622
1081035,47.14789342,-1.69400805,48631
1081035,47.14424919,-1.69605748,48632
1081035,47.14424919,-1.69605748,48641
1081035,47.14194030,-1.70520419,48642
1081035,47.14194030,-1.70520419,48651
1081035,47.13692602,-1.72162518,48652
1081035,47.13692602,-1.72162518,48661
1081035,47.13908765,-1.71823380,48662
1081035,47.13908765,-1.71823380,48671
1081035,47.13741437,-1.72256644,48672
1081035,47.13741437,-1.72256644,48681
1081035,47.13650462,-1.73016715,48682
1081036,47.15430431,-1.68042474,48701
1081036,47.14194030,-1.70520419,48702
1081036,47.14194030,-1.70520419,48711
1081036,47.13692602,-1.72162518,48712
1081036,47.13692602,-1.72162518,48721
1081036,47.13908765,-1.71823380,48722
1081036,47.13908765,-1.71823380,48731
1081036,47.13741437,-1.72256644,48732
1081036,47.13741437,-1.72256644,48741
1081036,47.13650462,-1.73016715,48742
1091152,47.24448010,-1.59072969,48761
1091152,47.24634147,-1.58928450,48762
1091152,47.24634147,-1.58928450,48771
1091152,47.24935632,-1.58713288,48772
1091152,47.24935632,-1.58713288,48781
1091152,47.24893386,-1.57703594,48782
1091152,47.24893386,-1.57703594,48791
1091152,47.25084294,-1.57662145,48792
1091152,47.25084294,-1.57662145,48801
1091152,47.25281077,-1.57620064,48802
1091152,47.25281077,-1.57620064,48811
1091152,47.25465387,-1.57674827,48812
1091152,47.25465387,-1.57674827,48821
1091152,47.25575496,-1.57928151,48822
1091152,47.25575496,-1.57928151,48831
1091152,47.25537983,-1.58109813,48832
1091152,47.25537983,-1.58109813,48841
1091152,47.25734760,-1.58375459,48842
1091152,47.25734760,-1.58375459,48851
1091152,47.25838461,-1.58210153,48852
1091152,47.25838461,-1.58210153,48861
1091152,47.26181538,-1.58443023,48862
1091152,47.26181538,-1.58443023,48871
1091152,47.26089554,-1.58840988,48872
1091152,47.26089554,-1.58840988,48881
1091152,47.26205374,-1.59282926,48882
1091152,47.26205374,-1.59282926,48891
1091152,47.26390431,-1.59619500,48892
1091152,47.26390431,-1.59619500,48901
1091152,47.26682994,-1.60038644,48902
1091152,47.26682994,-1.60038644,48911
1091152,47.26711133,-1.59533142,48912
1091152,47.26711133,-1.59533142,48921
1091152,47.26966612,-1.59248914,48922
1091152,47.26966612,-1.59248914,48931
1091152,47.27275502,-1.59419306,48932
1091152,47.27275502,-1.59419306,48941
1091152,47.27148994,-1.59767026,48942
1091152,47.27148994,-1.59767026,48951
1091152,47.26848778,-1.59960347,48952
1091053,47.26711133,-1.59533142,48971
1091053,47.26966612,-1.59248914,48972
1091053,47.26966612,-1.59248914,48981
1091053,47.27275502,-1.59419306,48982
1091053,47.27275502,-1.59419306,48991
1091053,47.27148994,-1.59767026,48992
1091053,47.27148994,-1.59767026,49001
1091053,47.26848778,-1.59960347,49002
1091053,47.26848778,-1.59960347,49011
1091053,47.26659652,-1.60044334,49012
1091053,47.26659652,-1.60044334,49021
1091053,47.26368940,-1.59626387,49022
1091053,47.26368940,-1.59626387,49031
1091053,47.26169717,-1.59229764,49032
1091053,47.26169717,-1.59229764,49041
1091053,47.26082892,-1.58825020,49042
1091053,47.26082892,-1.58825020,49051
1091053,47.26176443,-1.58423332,49052
1091053,47.26176443,-1.58423332,49061
1091053,47.25867271,-1.58176016,49062
1091053,47.25867271,-1.58176016,49071
1091053,47.25683743,-1.58379258,49072
1091053,47.25683743,-1.58379258,49081
1091053,47.25539512,-1.58125800,49082
1091053,47.25539512,-1.58125800,49091
1091053,47.25616203,-1.57867237,49092
1091053,47.25616203,-1.57867237,49101
1091053,47.25451485,-1.57683731,49102
1091053,47.25451485,-1.57683731,49111
1091053,47.25270630,-1.57638613,49112
1091053,47.25270630,-1.57638613,49121
1091053,47.25042201,-1.57686974,49122
1091053,47.25042201,-1.57686974,49131
1091053,47.24857164,-1.57730572,49132
1091053,47.24857164,-1.57730572,49141
1091053,47.24935632,-1.58713288,49142
1091053,47.24935632,-1.58713288,49151
1091053,47.24663549,-1.58916721,49152
1091053,47.24663549,-1.58916721,49161
1091053,47.24434218,-1.59102376,49162
1171025,47.25685535,-1.49150955,49181
1171025,47.25671175,-1.48804666,49182
1171025,47.25671175,-1.48804666,49191
1171025,47.25323809,-1.48766589,49192
1171025,47.25323809,-1.48766589,49201
1171025,47.25072688,-1.48751140,49202
1171025,47.25072688,-1.48751140,49211
1171025,47.25034078,-1.48489530,49212
1171025,47.25034078,-1.48489530,49221
1171025,47.25096813,-1.48120883,49222
1171025,47.25096813,-1.48120883,49231
1171025,47.25349581,-1.47473853,49232
1171025,47.25349581,-1.47473853,49241
1171025,47.25508877,-1.47174619,49242
1171025,47.25508877,-1.47174619,49251
1171025,47.25627066,-1.46917285,49252
